id,country,country_2,city,institution,cond,response,above40,male,coworkers,computer,other_bystanders
24412,37,Turkey,5,5,1,100,0,1,1,1,1
24769,37,Turkey,97,5,1,0,1,1,1,0,1
24569,37,Turkey,89,1,1,0,1,1,0,1,1
24447,37,Turkey,12,3,0,0,1,1,1,1,0
24578,37,Turkey,89,1,1,0,1,1,0,1,1
24476,37,Turkey,12,5,1,0,1,1,0,1,1
24480,37,Turkey,12,5,1,0,0,1,0,0,1
24720,37,Turkey,90,4,0,0,1,1,0,1,0
24442,37,Turkey,12,2,1,100,0,1,1,1,0
24616,37,Turkey,89,2,1,100,1,1,0,0,0
24606,37,Turkey,89,2,1,100,0,1,1,1,1
24576,37,Turkey,89,1,1,0,0,1,0,1,1
24410,37,Turkey,5,5,0,0,1,1,0,1,1
24632,37,Turkey,89,3,1,100,0,1,1,1,0
24486,37,Turkey,13,1,0,0,0,1,1,1,1
24749,37,Turkey,97,2,0,100,0,1,1,0,1
24525,37,Turkey,68,1,1,100,0,1,0,0,1
24656,37,Turkey,89,4,1,100,1,1,0,1,1
24493,37,Turkey,13,2,1,100,0,0,1,1,0
24523,37,Turkey,68,1,1,0,0,1,0,1,1
24680,37,Turkey,90,1,0,100,0,1,0,1,1
24664,37,Turkey,89,5,0,0,1,1,1,0,1
24603,37,Turkey,89,2,1,100,1,0,1,0,0
24609,37,Turkey,89,2,1,0,0,1,0,1,1
24732,37,Turkey,90,5,1,0,1,1,1,0,1
24540,37,Turkey,68,3,1,100,1,1,1,1,0
24649,37,Turkey,89,4,0,0,0,1,1,0,0
24604,37,Turkey,89,2,1,0,0,1,1,0,1
24718,37,Turkey,90,3,1,100,1,0,1,1,0
24696,37,Turkey,90,2,0,0,1,0,0,1,0
24602,37,Turkey,89,2,1,100,1,1,1,0,0
24577,37,Turkey,89,1,1,0,1,1,0,0,0
24739,37,Turkey,97,1,0,0,1,0,1,1,1
24743,37,Turkey,97,1,1,100,0,1,0,0,1
24681,37,Turkey,90,1,0,100,1,1,1,1,1
24437,37,Turkey,12,2,1,0,1,1,1,1,1
24728,37,Turkey,90,5,0,100,1,1,1,0,0
24733,37,Turkey,90,5,1,100,1,1,0,0,1
24465,37,Turkey,12,4,1,0,1,0,1,1,0
24418,37,Turkey,12,1,0,0,1,1,0,0,1
24600,37,Turkey,89,2,0,0,0,0,1,1,1
24571,37,Turkey,89,1,1,0,0,0,1,1,1
24415,37,Turkey,12,1,0,0,0,0,1,1,1
24541,37,Turkey,68,3,1,0,0,1,0,1,1
24697,37,Turkey,90,2,0,0,0,0,0,0,1
24737,37,Turkey,90,5,1,0,0,1,1,0,0
24456,37,Turkey,12,3,1,100,0,0,0,1,1
24585,37,Turkey,89,2,0,0,1,1,1,0,1
24670,37,Turkey,89,5,1,0,1,0,1,0,0
24542,37,Turkey,68,4,0,0,0,0,1,1,0
24605,37,Turkey,89,2,1,100,0,0,0,0,1
24715,37,Turkey,90,3,1,0,0,0,1,1,0
24675,37,Turkey,89,5,1,0,0,0,1,1,0
24500,37,Turkey,13,3,0,100,1,1,0,1,1
24678,37,Turkey,90,1,0,0,0,0,1,1,1
24438,37,Turkey,12,2,1,0,0,1,1,1,1
24557,37,Turkey,89,1,0,100,1,1,1,1,0
24381,37,Turkey,5,1,1,0,1,1,1,1,1
24477,37,Turkey,12,5,1,0,0,1,0,1,1
24594,37,Turkey,89,2,0,0,0,0,0,0,0
24770,37,Turkey,97,5,1,100,0,1,0,1,1
24695,37,Turkey,90,2,0,0,0,1,1,1,0
24534,37,Turkey,68,3,0,0,0,1,0,0,0
24669,37,Turkey,89,5,1,100,0,0,1,0,1
24402,37,Turkey,5,4,0,0,0,0,1,1,1
24396,37,Turkey,5,3,0,100,1,1,1,1,1
24373,37,Turkey,5,1,0,0,1,1,0,0,1
24392,37,Turkey,5,3,0,0,0,1,1,1,0
24556,37,Turkey,89,1,0,0,0,1,1,1,1
24515,37,Turkey,13,5,1,100,0,1,0,0,1
24764,37,Turkey,97,5,0,0,1,1,0,1,0
24471,37,Turkey,12,5,0,0,0,1,1,1,1
24553,37,Turkey,68,5,1,0,0,1,0,1,1
24699,37,Turkey,90,2,1,100,1,1,0,0,1
24452,37,Turkey,12,3,1,0,0,1,1,1,1
24469,37,Turkey,12,5,0,0,1,0,0,0,0
24454,37,Turkey,12,3,1,0,1,1,1,1,1
24383,37,Turkey,5,2,0,100,0,1,1,0,0
24448,37,Turkey,12,3,0,0,0,1,1,1,0
24544,37,Turkey,68,4,0,0,1,1,1,1,1
24422,37,Turkey,12,1,1,0,0,1,0,0,1
24708,37,Turkey,90,3,0,0,0,1,1,1,0
24663,37,Turkey,89,5,0,0,1,1,1,1,1
24660,37,Turkey,89,5,0,100,1,1,0,1,0
24657,37,Turkey,89,5,0,0,0,0,0,1,0
24668,37,Turkey,89,5,1,0,0,1,0,0,0
24388,37,Turkey,5,2,1,0,1,1,0,0,0
24642,37,Turkey,89,3,1,100,0,1,0,1,1
24382,37,Turkey,5,2,0,0,1,1,0,1,0
24738,37,Turkey,97,1,0,100,1,1,1,1,1
24637,37,Turkey,89,3,1,100,0,1,0,0,1
24747,37,Turkey,97,2,0,0,0,0,0,1,0
24403,37,Turkey,5,4,1,0,1,0,0,0,0
24630,37,Turkey,89,3,0,0,1,1,0,1,0
24503,37,Turkey,13,3,1,100,0,0,0,1,0
24588,37,Turkey,89,2,0,0,1,0,0,0,0
24763,37,Turkey,97,4,1,0,0,1,0,0,1
24615,37,Turkey,89,2,1,0,0,1,1,0,0
24614,37,Turkey,89,2,1,100,1,1,1,0,0
24612,37,Turkey,89,2,1,0,0,1,1,1,0
24611,37,Turkey,89,2,1,0,1,0,0,1,0
24610,37,Turkey,89,2,1,0,0,1,1,0,1
24607,37,Turkey,89,2,1,100,0,1,0,0,0
24601,37,Turkey,89,2,1,100,0,1,1,1,1
24765,37,Turkey,97,5,0,0,0,1,0,1,1
24590,37,Turkey,89,2,0,0,0,0,1,0,1
24587,37,Turkey,89,2,0,0,0,0,0,0,1
24579,37,Turkey,89,1,1,0,0,0,1,1,1
24644,37,Turkey,89,3,1,100,1,1,1,1,0
24570,37,Turkey,89,1,1,0,0,1,0,1,1
24408,37,Turkey,5,5,0,0,1,1,1,1,0
24565,37,Turkey,89,1,0,0,1,1,0,1,0
24562,37,Turkey,89,1,0,0,0,0,0,1,1
24560,37,Turkey,89,1,0,0,1,1,0,1,1
24711,37,Turkey,90,3,0,0,0,0,0,1,1
24539,37,Turkey,68,3,1,0,1,1,0,1,0
24533,37,Turkey,68,2,1,0,0,1,1,0,1
24524,37,Turkey,68,1,1,0,0,0,0,1,1
24730,37,Turkey,90,5,0,0,1,1,0,0,0
24518,37,Turkey,68,1,0,0,0,0,1,1,1
24512,37,Turkey,13,5,0,0,0,1,0,0,1
24506,37,Turkey,13,4,0,0,0,0,1,1,1
24721,37,Turkey,90,4,0,0,0,1,0,1,1
24497,37,Turkey,13,3,0,0,1,1,1,1,0
24482,37,Turkey,12,5,1,0,1,1,0,1,1
24479,37,Turkey,12,5,1,0,0,0,1,0,1
24474,37,Turkey,12,5,0,0,1,1,0,0,0
24470,37,Turkey,12,5,0,0,1,1,0,1,1
24468,37,Turkey,12,5,0,0,1,1,1,0,0
24462,37,Turkey,12,4,0,0,1,0,1,1,1
24584,37,Turkey,89,2,0,0,1,1,0,0,0
24461,37,Turkey,12,4,0,0,1,1,0,1,1
24685,37,Turkey,90,1,1,100,1,1,1,1,1
24459,37,Turkey,12,4,0,0,0,1,0,1,1
24457,37,Turkey,12,3,1,0,0,0,0,1,1
24453,37,Turkey,12,3,1,100,0,0,1,1,1
24650,37,Turkey,89,4,0,0,1,1,0,1,1
24391,37,Turkey,5,2,1,0,0,1,1,0,1
24404,37,Turkey,5,4,1,0,1,1,1,1,1
24446,37,Turkey,12,3,0,0,0,0,0,1,0
24528,37,Turkey,68,2,0,0,1,1,1,0,0
24758,37,Turkey,97,3,1,0,0,0,1,1,1
24431,37,Turkey,12,2,0,0,0,0,0,1,0
24426,37,Turkey,12,1,1,0,1,1,1,1,1
24421,37,Turkey,12,1,0,0,1,1,1,1,0
24756,37,Turkey,97,3,1,0,0,1,0,1,0
24645,37,Turkey,89,3,1,0,1,1,1,1,0
24400,37,Turkey,5,3,1,0,1,0,0,0,0
24550,37,Turkey,68,5,0,0,0,0,1,1,0
24526,37,Turkey,68,2,0,0,1,0,0,0,0
24387,37,Turkey,5,2,1,0,1,1,1,0,1
24385,37,Turkey,5,2,0,100,0,1,0,0,0
24376,37,Turkey,5,1,0,100,0,1,0,0,1
24374,37,Turkey,5,1,0,100,0,1,0,0,1
24389,37,Turkey,5,2,1,0,0,1,1,0,1
24752,37,Turkey,97,2,1,0,0,0,0,1,1
24684,37,Turkey,90,1,1,100,1,1,0,1,1
24750,37,Turkey,97,2,1,0,1,1,0,1,0
24575,37,Turkey,89,1,1,100,0,1,1,1,1
24582,37,Turkey,89,1,1,0,0,1,0,1,1
24724,37,Turkey,90,4,1,0,0,0,0,1,0
24702,37,Turkey,90,2,1,0,1,1,0,1,0
24386,37,Turkey,5,2,1,100,1,1,1,0,0
24440,37,Turkey,12,2,1,100,0,1,0,0,0
24706,37,Turkey,90,3,0,0,0,1,0,1,1
24647,37,Turkey,89,4,0,0,1,0,0,1,1
24435,37,Turkey,12,2,0,0,1,1,0,0,1
24760,37,Turkey,97,4,0,0,0,0,0,1,1
24635,37,Turkey,89,3,1,100,1,1,0,1,0
24723,37,Turkey,90,4,0,0,0,1,0,1,1
24643,37,Turkey,89,3,1,0,0,1,0,1,0
24445,37,Turkey,12,3,0,0,0,1,0,1,0
24395,37,Turkey,5,3,0,0,0,1,0,0,0
24552,37,Turkey,68,5,0,100,1,1,0,1,0
24666,37,Turkey,89,5,0,100,1,1,0,1,1
27043,40,USA,166,5,0,0,0,0,0,1,1
26375,40,USA,46,2,2,100,0,0,0,1,0
26586,40,USA,87,2,1,100,1,1,0,1,1
26546,40,USA,84,2,3,100,0,0,0,1,0
27105,40,USA,169,1,1,100,0,1,0,1,1
26460,40,USA,53,1,2,100,1,1,0,1,0
26443,40,USA,48,5,0,100,1,0,0,1,0
27120,40,USA,169,4,0,0,1,0,0,1,1
26711,40,USA,115,3,0,100,0,1,0,1,0
26802,40,USA,129,5,0,0,1,0,0,1,1
27109,40,USA,169,2,0,100,1,0,0,1,0
26384,40,USA,46,4,2,0,0,1,1,1,1
26721,40,USA,115,3,1,0,0,1,0,1,1
26400,40,USA,48,1,1,100,0,0,0,1,1
26530,40,USA,84,1,3,100,0,0,1,1,1
26700,40,USA,115,2,2,100,1,0,0,1,1
27181,40,USA,183,1,2,0,0,1,0,1,1
27044,40,USA,166,5,0,0,1,1,1,0,1
27082,40,USA,167,3,1,100,0,0,1,1,1
26556,40,USA,84,3,2,0,0,0,0,1,1
26925,40,USA,141,3,2,100,0,0,1,1,0
26644,40,USA,102,1,0,0,1,0,0,1,1
26963,40,USA,141,5,1,100,0,1,1,1,1
27244,40,USA,184,5,2,0,1,1,0,1,0
26907,40,USA,141,2,3,0,0,1,1,1,0
26512,40,USA,57,4,1,0,1,0,0,1,1
26655,40,USA,102,2,1,0,0,0,0,1,1
27283,40,USA,226,2,1,100,0,1,1,0,1
27085,40,USA,167,3,3,0,1,0,1,1,1
26839,40,USA,140,1,2,100,1,0,0,1,1
26898,40,USA,141,2,1,100,0,0,0,1,1
26948,40,USA,141,4,2,100,1,0,0,1,1
27148,40,USA,182,3,0,100,0,0,1,1,0
27061,40,USA,167,1,3,100,0,0,0,1,1
26905,40,USA,141,2,2,100,0,1,0,0,1
27256,40,USA,217,2,0,100,1,0,0,1,0
27300,40,USA,226,5,1,0,1,1,1,1,0
27066,40,USA,167,2,0,100,1,1,0,1,0
27054,40,USA,167,1,0,0,0,1,1,1,1
26830,40,USA,132,4,1,100,1,0,1,1,0
26365,40,USA,46,1,2,100,0,0,1,1,1
26541,40,USA,84,2,1,100,0,0,0,0,1
27051,40,USA,166,5,3,100,0,1,1,1,1
26511,40,USA,57,4,1,0,0,1,0,0,0
26502,40,USA,57,3,0,0,0,0,0,1,1
26704,40,USA,115,2,3,100,0,1,0,1,0
26994,40,USA,152,3,3,0,0,0,0,1,1
26875,40,USA,141,1,1,0,0,0,1,1,1
26584,40,USA,87,2,1,0,1,0,0,1,1
27193,40,USA,183,2,2,100,0,1,0,1,1
26691,40,USA,115,2,0,0,1,1,0,0,1
26444,40,USA,48,5,0,0,0,0,0,1,1
26579,40,USA,87,1,2,100,0,1,0,1,1
27049,40,USA,166,5,2,100,0,0,0,0,0
26526,40,USA,84,1,1,100,0,0,0,0,1
26672,40,USA,102,5,3,100,0,0,1,1,0
26455,40,USA,48,5,3,100,1,0,1,1,0
26649,40,USA,102,1,1,0,0,1,0,1,1
26942,40,USA,141,4,1,100,1,0,0,1,1
26766,40,USA,116,3,2,100,0,0,0,1,1
26767,40,USA,116,3,3,100,1,0,1,1,1
26390,40,USA,46,5,2,100,1,1,0,1,1
26681,40,USA,115,1,1,0,0,1,1,1,1
26433,40,USA,48,3,2,0,1,1,0,1,1
26405,40,USA,48,1,2,0,1,0,1,1,1
26801,40,USA,129,4,1,100,1,0,0,1,1
26415,40,USA,48,2,1,0,0,1,1,1,1
27263,40,USA,217,3,2,100,1,1,0,1,1
26621,40,USA,91,2,1,100,1,0,0,1,0
27116,40,USA,169,3,2,100,1,0,0,1,1
26352,40,USA,30,4,1,0,1,0,1,1,1
26399,40,USA,48,1,0,100,0,0,0,1,1
27196,40,USA,183,3,0,0,1,1,0,1,1
26713,40,USA,115,3,1,100,1,1,1,1,1
27163,40,USA,182,5,0,100,0,0,0,0,1
26743,40,USA,115,5,2,0,0,1,0,0,1
27167,40,USA,182,5,1,100,1,0,1,1,1
26709,40,USA,115,3,0,100,1,0,0,1,1
26614,40,USA,91,1,1,100,1,0,0,1,1
26358,40,USA,30,5,3,0,1,1,1,0,1
27220,40,USA,184,1,1,100,0,1,1,1,1
27099,40,USA,169,1,0,100,1,1,0,1,1
26449,40,USA,48,5,1,0,1,1,1,0,1
26341,40,USA,30,3,0,100,0,0,0,1,1
26932,40,USA,141,4,0,0,1,0,0,1,1
26982,40,USA,152,2,1,0,0,1,0,1,1
26805,40,USA,129,5,2,100,1,1,0,1,1
26569,40,USA,84,5,2,0,1,0,0,1,1
26536,40,USA,84,2,0,100,1,0,1,1,1
26906,40,USA,141,2,3,100,1,1,0,1,0
26523,40,USA,84,1,0,0,1,0,0,1,0
26583,40,USA,87,2,0,100,1,0,0,1,0
26688,40,USA,115,1,3,100,1,0,0,1,1
26933,40,USA,141,4,0,0,1,1,0,1,1
26759,40,USA,116,2,1,100,0,1,0,1,0
26454,40,USA,48,5,3,0,1,1,0,1,1
27016,40,USA,166,1,3,0,0,0,0,1,1
26489,40,USA,57,1,1,0,0,0,0,1,1
26895,40,USA,141,2,1,0,0,0,1,1,1
27158,40,USA,182,4,1,0,0,0,0,1,1
26407,40,USA,48,1,3,100,1,0,0,1,1
26646,40,USA,102,1,0,0,0,0,0,1,1
27178,40,USA,183,1,1,100,1,0,0,1,1
26617,40,USA,91,1,3,0,0,0,1,1,1
26909,40,USA,141,2,3,100,1,0,0,1,1
26844,40,USA,140,2,1,100,0,0,1,1,1
27101,40,USA,169,1,0,100,0,0,0,1,1
26596,40,USA,87,3,2,100,0,1,1,1,1
26696,40,USA,115,2,1,100,1,0,0,1,0
26736,40,USA,115,5,1,0,1,1,1,1,1
26884,40,USA,141,1,3,0,0,0,0,1,1
27199,40,USA,183,3,1,0,0,0,0,1,0
26611,40,USA,91,1,0,0,0,0,1,1,0
26803,40,USA,129,5,0,100,1,0,0,0,1
26464,40,USA,53,2,0,0,1,0,1,1,1
27245,40,USA,184,5,3,100,0,1,0,0,0
26996,40,USA,152,4,1,100,1,1,0,1,1
26307,40,USA,8,2,0,100,0,0,0,1,1
26783,40,USA,129,1,2,0,1,0,0,1,0
26568,40,USA,84,5,2,100,1,1,0,0,0
26793,40,USA,129,3,0,0,1,0,0,1,1
26622,40,USA,91,2,1,0,1,0,0,1,1
27231,40,USA,184,3,1,100,0,0,0,1,0
27031,40,USA,166,3,1,0,0,0,0,1,1
26694,40,USA,115,2,1,0,0,1,0,0,0
26334,40,USA,30,1,1,100,0,0,0,1,1
26940,40,USA,141,4,1,0,1,1,0,1,1
26818,40,USA,132,2,1,100,1,0,1,0,0
27247,40,USA,217,1,0,0,1,0,0,1,1
27265,40,USA,217,3,3,0,0,1,0,1,0
26850,40,USA,140,3,0,0,0,0,1,1,1
27122,40,USA,169,5,1,100,0,1,0,1,1
26340,40,USA,30,2,2,0,1,1,0,1,1
26647,40,USA,102,1,1,100,1,0,0,1,1
26876,40,USA,141,1,1,0,1,1,0,1,1
27264,40,USA,217,3,2,100,1,0,1,1,1
26330,40,USA,8,5,3,100,1,0,0,0,0
26645,40,USA,102,1,0,0,0,0,1,1,1
26550,40,USA,84,3,1,100,0,1,0,0,0
26763,40,USA,116,2,3,100,0,0,1,1,1
26668,40,USA,102,5,1,0,1,0,0,1,1
26955,40,USA,141,5,0,100,1,1,1,1,1
27224,40,USA,184,2,0,100,0,0,1,1,0
27068,40,USA,167,2,1,0,1,0,0,1,1
26595,40,USA,87,3,2,0,1,1,0,1,1
26719,40,USA,115,3,1,100,0,1,0,1,1
26533,40,USA,84,1,3,100,0,0,0,1,1
27211,40,USA,183,5,1,0,1,1,0,1,1
26782,40,USA,129,1,2,100,1,0,0,1,1
26756,40,USA,116,2,0,0,0,0,0,1,0
26442,40,USA,48,4,2,0,1,1,1,1,1
27243,40,USA,184,5,2,0,1,1,0,1,1
26934,40,USA,141,4,0,100,1,0,0,1,1
26837,40,USA,140,1,1,0,0,0,0,1,1
26527,40,USA,84,1,1,100,0,0,0,1,1
26643,40,USA,91,5,3,100,1,1,1,1,1
26977,40,USA,152,1,1,0,1,1,0,1,0
26648,40,USA,102,1,1,0,1,0,0,1,1
27171,40,USA,182,5,3,100,1,1,0,0,0
27097,40,USA,167,5,3,100,1,0,0,1,0
26880,40,USA,141,1,2,100,0,0,0,1,1
26775,40,USA,116,5,1,0,1,1,1,0,1
26695,40,USA,115,2,1,100,0,1,1,1,1
26771,40,USA,116,4,0,0,0,0,0,1,1
26416,40,USA,48,2,1,100,0,1,0,1,1
26815,40,USA,132,2,0,100,1,1,0,0,0
27130,40,USA,182,1,0,100,1,0,0,0,1
26326,40,USA,8,5,2,0,0,1,0,1,1
27002,40,USA,152,5,2,0,0,1,0,1,1
26370,40,USA,46,2,1,100,0,1,0,1,0
27205,40,USA,183,3,3,100,0,0,0,1,0
27104,40,USA,169,1,1,100,1,0,0,1,1
26653,40,USA,102,2,1,0,0,1,0,1,1
26749,40,USA,116,1,0,100,0,0,0,1,1
27126,40,USA,169,5,3,0,1,0,0,1,1
26612,40,USA,91,1,1,100,0,1,0,1,1
27195,40,USA,183,2,3,0,1,0,0,1,0
26913,40,USA,141,3,0,0,0,1,0,1,1
26740,40,USA,115,5,2,100,1,1,0,1,0
27015,40,USA,166,1,3,100,1,0,1,1,1
27269,40,USA,217,5,1,100,1,1,0,1,1
27255,40,USA,217,2,0,0,0,0,0,1,1
26941,40,USA,141,4,1,100,1,0,0,1,1
26337,40,USA,30,2,1,100,0,0,1,1,0
27165,40,USA,182,5,1,100,0,0,1,1,1
26382,40,USA,46,3,3,100,0,0,0,1,1
26742,40,USA,115,5,2,100,1,1,1,1,0
26593,40,USA,87,3,1,0,0,1,0,1,1
26371,40,USA,46,2,1,100,1,0,0,1,0
26311,40,USA,8,2,1,100,0,1,1,1,0
26926,40,USA,141,3,3,100,0,1,0,1,0
26971,40,USA,141,5,2,100,1,0,0,0,1
27234,40,USA,184,3,2,100,0,0,0,1,1
26985,40,USA,152,2,3,0,0,0,0,1,1
26791,40,USA,129,2,2,100,1,0,0,1,0
26951,40,USA,141,4,3,100,1,0,0,1,1
26598,40,USA,87,3,3,100,0,0,0,1,1
27281,40,USA,226,1,3,100,0,0,0,1,1
27062,40,USA,167,1,3,100,0,0,0,1,1
26943,40,USA,141,4,1,0,0,0,0,1,1
26723,40,USA,115,3,3,0,0,1,0,1,1
26572,40,USA,84,5,3,0,1,1,0,1,1
27233,40,USA,184,3,1,100,0,0,0,1,1
27117,40,USA,169,3,2,100,1,0,0,1,1
27064,40,USA,167,2,0,100,1,0,0,1,1
26513,40,USA,57,5,0,100,1,1,0,1,1
27301,40,USA,226,5,1,0,0,0,1,1,1
26689,40,USA,115,1,3,100,1,1,0,1,1
27018,40,USA,166,2,0,0,0,0,0,1,0
26714,40,USA,115,3,1,0,1,1,0,1,0
26498,40,USA,57,2,1,100,1,0,0,1,1
27252,40,USA,217,1,1,0,0,0,0,1,1
27152,40,USA,182,3,1,0,0,0,0,1,1
26816,40,USA,132,2,1,100,0,0,0,1,0
26678,40,USA,115,1,0,100,0,1,0,1,1
26615,40,USA,91,1,2,100,1,0,1,1,1
26712,40,USA,115,3,0,0,1,1,0,1,0
26520,40,USA,84,1,0,100,0,1,0,1,1
26559,40,USA,84,4,2,0,1,0,1,1,1
27162,40,USA,182,5,0,0,0,1,0,1,1
26748,40,USA,116,1,0,0,0,1,0,1,1
26482,40,USA,53,4,3,0,0,1,0,1,1
27048,40,USA,166,5,1,0,1,1,1,0,0
26817,40,USA,132,2,1,100,0,1,0,1,0
26838,40,USA,140,1,1,100,0,1,1,1,1
26545,40,USA,84,2,3,100,1,1,0,1,0
27262,40,USA,217,3,1,100,0,1,1,1,0
27001,40,USA,152,5,2,100,1,1,1,1,1
26425,40,USA,48,3,0,100,1,1,0,1,1
26420,40,USA,48,2,2,0,0,1,0,0,0
27034,40,USA,166,3,3,100,1,0,1,1,1
27058,40,USA,167,1,1,100,0,1,1,1,1
26922,40,USA,141,3,2,100,0,1,1,1,0
26846,40,USA,140,2,1,100,0,0,0,1,1
27182,40,USA,183,1,3,100,1,1,1,1,0
26602,40,USA,87,5,1,100,0,1,0,0,0
26927,40,USA,141,3,3,100,0,0,1,1,1
27132,40,USA,182,1,1,100,0,0,0,1,1
26461,40,USA,53,1,2,0,0,0,1,1,0
27150,40,USA,182,3,1,100,0,0,1,1,0
27270,40,USA,217,5,1,0,1,1,0,1,1
27065,40,USA,167,2,0,100,1,0,0,0,0
27134,40,USA,182,1,2,0,0,0,0,1,1
26984,40,USA,152,2,1,100,1,0,0,1,0
27223,40,USA,184,2,0,100,0,1,0,0,1
26930,40,USA,141,4,0,100,1,0,0,0,1
27299,40,USA,226,5,1,100,1,1,0,1,0
26893,40,USA,141,2,0,0,0,1,0,1,1
27029,40,USA,166,3,1,100,0,1,0,1,0
26499,40,USA,57,2,1,100,0,0,0,1,0
27168,40,USA,182,5,2,0,1,1,1,0,1
26624,40,USA,91,2,3,0,0,0,0,0,1
27209,40,USA,183,5,0,100,1,1,1,1,1
27218,40,USA,184,1,0,0,0,1,0,1,1
26362,40,USA,46,1,0,100,0,0,1,1,1
26827,40,USA,132,3,3,0,0,0,0,1,0
26465,40,USA,53,2,0,100,1,0,0,1,0
27142,40,USA,182,2,2,100,0,1,0,1,1
26408,40,USA,48,2,0,100,1,0,0,1,1
26397,40,USA,48,1,0,100,1,0,0,1,1
26923,40,USA,141,3,2,100,0,1,1,1,0
26666,40,USA,102,4,1,0,0,0,0,1,1
27214,40,USA,183,5,2,100,0,1,0,1,0
26587,40,USA,87,2,3,100,1,0,1,1,0
26350,40,USA,30,4,1,0,1,1,0,1,1
26843,40,USA,140,2,0,0,1,1,0,1,1
27207,40,USA,183,4,1,100,1,0,0,1,1
26409,40,USA,48,2,0,0,0,1,1,1,0
26345,40,USA,30,3,2,100,1,1,0,1,1
26706,40,USA,115,3,0,0,1,1,0,1,1
26539,40,USA,84,2,0,0,1,1,0,1,1
26825,40,USA,132,3,2,100,0,1,0,1,1
26764,40,USA,116,3,1,100,0,1,0,1,1
26503,40,USA,57,3,0,0,1,1,0,1,0
26936,40,USA,141,4,0,0,1,1,0,1,1
26570,40,USA,84,5,2,100,0,1,1,1,1
26477,40,USA,53,3,2,0,0,1,0,1,1
26965,40,USA,141,5,1,0,0,0,1,1,1
26359,40,USA,30,5,3,100,1,0,0,1,0
26718,40,USA,115,3,1,100,0,0,0,1,0
26947,40,USA,141,4,2,0,1,0,0,1,1
27053,40,USA,167,1,0,0,0,0,0,1,1
27285,40,USA,226,2,2,0,0,1,0,1,0
26312,40,USA,8,2,2,100,0,1,1,1,1
27246,40,USA,184,5,3,100,1,1,0,0,1
26338,40,USA,30,2,1,100,0,0,0,0,1
27296,40,USA,226,4,2,0,0,0,0,0,1
26456,40,USA,48,5,3,0,0,0,0,0,1
26797,40,USA,129,3,1,100,0,0,0,1,1
26946,40,USA,141,4,2,100,1,1,0,1,0
27077,40,USA,167,3,0,0,1,0,0,1,1
26656,40,USA,102,2,3,100,0,1,0,1,1
26493,40,USA,57,1,2,0,0,0,1,1,1
26703,40,USA,115,2,3,100,1,0,1,1,1
26344,40,USA,30,3,1,100,1,1,1,1,1
26504,40,USA,57,3,0,0,1,1,0,1,1
27225,40,USA,184,2,0,0,0,1,0,0,0
27047,40,USA,166,5,1,0,0,0,1,0,0
26438,40,USA,48,4,1,100,1,1,1,1,1
26422,40,USA,48,2,3,0,0,0,0,1,1
26935,40,USA,141,4,0,0,1,0,0,1,1
27219,40,USA,184,1,0,0,0,1,0,1,1
27277,40,USA,226,1,1,100,0,0,0,1,0
26661,40,USA,102,3,2,0,1,1,0,1,1
27020,40,USA,166,2,1,100,0,0,0,0,1
27114,40,USA,169,3,1,100,0,0,1,1,1
26506,40,USA,57,3,2,100,0,0,0,1,1
26739,40,USA,115,5,1,100,1,1,0,1,0
27271,40,USA,217,5,1,100,1,1,1,1,1
26920,40,USA,141,3,1,0,0,1,1,1,1
26790,40,USA,129,2,1,100,0,1,1,1,1
26944,40,USA,141,4,1,0,0,1,1,0,0
26822,40,USA,132,3,0,100,0,0,1,1,0
26372,40,USA,46,2,1,100,0,0,0,0,0
26778,40,USA,129,1,0,0,0,1,0,1,1
27009,40,USA,166,1,1,0,0,0,1,1,1
26532,40,USA,84,1,3,100,0,0,0,1,1
26710,40,USA,115,3,0,0,0,0,0,1,1
26439,40,USA,48,4,1,100,0,0,0,1,1
26831,40,USA,132,5,0,0,1,1,0,1,1
26852,40,USA,140,3,0,0,0,0,0,1,1
27175,40,USA,183,1,0,0,0,0,1,1,1
26883,40,USA,141,1,2,100,0,0,0,1,1
26970,40,USA,141,5,2,0,0,1,0,1,1
26332,40,USA,30,1,0,0,1,1,1,1,1
26386,40,USA,46,5,0,100,0,1,0,1,1
26981,40,USA,152,2,1,100,0,1,0,1,1
26891,40,USA,141,2,0,0,1,1,0,0,1
26401,40,USA,48,1,1,100,1,1,1,1,1
26916,40,USA,141,3,0,0,0,1,0,1,1
26560,40,USA,84,4,2,100,1,0,1,1,1
26491,40,USA,57,1,1,100,1,0,0,1,1
26599,40,USA,87,5,0,100,1,0,0,1,0
26901,40,USA,141,2,1,0,1,0,1,1,1
27088,40,USA,167,4,0,0,1,1,0,1,1
26342,40,USA,30,3,0,100,0,1,1,0,1
27108,40,USA,169,2,0,100,0,0,0,1,1
27014,40,USA,166,1,3,0,0,0,1,1,1
26631,40,USA,91,4,0,0,1,0,0,1,1
26619,40,USA,91,2,0,100,1,0,0,1,0
27228,40,USA,184,2,2,100,0,0,1,1,1
27268,40,USA,217,4,3,100,1,0,0,1,0
26659,40,USA,102,3,0,0,1,0,0,1,1
26794,40,USA,129,3,0,0,1,0,1,1,0
26881,40,USA,141,1,2,100,0,0,1,1,1
26774,40,USA,116,5,1,100,1,0,1,1,1
26363,40,USA,46,1,1,0,0,1,0,1,1
26776,40,USA,116,5,2,100,1,0,0,1,1
